miller_indices,h,k,l,stereo_x,stereo_y,GCN Density 4.75,GCN Density 4.833,GCN Density 4.917,GCN Density 5.0,GCN Density 5.083,GCN Density 5.167,GCN Density 5.417,GCN Density 5.5,GCN Density 5.583,GCN Density 5.667,GCN Density 5.75,GCN Density 5.833,GCN Density 5.917,GCN Density 6.0,GCN Density 6.167,GCN Density 6.25,GCN Density 6.333,GCN Density 6.417,GCN Density 6.5,GCN Density 6.583,GCN Density 6.667,GCN Density 6.75,GCN Density 6.833,GCN Density 6.917,GCN Density 7.0,GCN Density 7.083,GCN Density 7.167,GCN Density 7.25,GCN Density 7.333,GCN Density 7.417,GCN Density 7.5,GCN Density 7.583,GCN Density 7.667,GCN Density 7.75,GCN Density 7.833,GCN Density 7.917,GCN Density 8.0,GCN Density 8.083,GCN Density 8.167,GCN Density 8.25,GCN Density 8.333,GCN Density 8.417,GCN Density 8.5,GCN Density 8.583,GCN Density 8.667,GCN Density 8.75,GCN Density 8.833,GCN Density 8.917,GCN Density 9.0,GCN Density 9.083,GCN Density 9.167,GCN Density 9.25,GCN Density 9.333,GCN Density 9.417,GCN Density 9.5,GCN Density 9.583,GCN Density 9.667,GCN Density 9.75,surface_chirality
[26  1  0],0.9992611746313143,0.03843312210120439,0.0,0.0192236625153749,0.0,0.0,0.0,0.036221020848765266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036221020848765266,0.0,0.0,0.0,0.0,0.8188948957561737,0.0,0.036221020848765266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036221020848765266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036221020848765266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[26  2  0],0.9970544855015815,0.07669649888473704,0.0,0.03840481040529743,0.0,0.0,0.0,0.07142857142857144,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857144,0.0,0.0,0.0,1.3877787807814457e-17,0.6428571428571428,0.0,0.07142857142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[26  3  0],0.9934089358711312,0.11462410798513052,0.0,0.05750155220160038,0.0,0.0,0.0,0.10335115450133722,0.0,0.0,0.0,0.0,-1.586032892321652e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10335115450133722,0.0,0.0,0.0,-1.586032892321652e-17,0.48324422749331386,0.0,0.10335115450133721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10335115450133722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.586032892321652e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10335115450133722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[26  4  0],0.9883716976506172,0.1520571842539411,0.0,0.07647321898295271,0.0,0.0,0.0,0.13325373673192062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13325373673192062,0.0,0.0,0.0,0.0,0.3337313163403969,0.0,0.13325373673192062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13325373673192062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13325373673192062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[26  5  0],0.9820064469806473,0.18884739365012448,0.0,0.09528091794949062,0.0,0.0,0.0,0.16127219390070055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16127219390070055,0.0,0.0,0.0,0.0,0.19363903049649717,0.0,0.16127219390070055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16127219390070055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16127219390070055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[26  6  0],0.9743911956946198,0.22485950669875843,0.0,0.11388802137544457,0.0,0.0,0.0,0.1872435420700856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1872435420700856,0.0,0.0,0.0,0.0,0.063782289649572,0.0,0.1872435420700856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1872435420700856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1872435420700856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[26  7  0],0.9656157585206697,0.25997347344787264,0.0,0.13226057652464576,0.0,0.0,0.0,0.21211788481247285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1515284607501085,0.0,0.06058942406236436,0.0,0.0,0.0,0.0,0.1515284607501085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21211788481247285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21211788481247285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[26  8  0],0.95577900872195,0.2940858488375231,0.0,0.15036762718386085,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[26  9  0],0.9449860734402581,0.3271105638831663,0.0,0.16818144271057875,0.0,-1.850371707708594e-17,0.0,0.228690367148146,0.0,0.02841284380247205,0.0,0.0,0.0,0.0,-1.850371707708594e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228690367148146,0.0,-1.850371707708594e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02841284380247205,0.0,0.0,-1.850371707708594e-17,0.0,0.228690367148146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.850371707708594e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228690367148146,0.02841284380247205,-1.850371707708594e-17,0.0,0.0,0.0,0.0,0.0,A
[26 10  0],0.9333456062030596,0.3589790793088691,0.0,0.18567765543682388,0.0,0.0,0.0,0.16666666666666666,0.0,0.11111111111111109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111109,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.11111111111111109,0.0,0.0,0.0,0.0,0.0,0.0,A
[26 11  0],0.9209672510685589,0.389639990836698,0.0,0.2028353115442007,0.0,0.0,0.0,0.10813056092478066,0.0,0.18915925210029244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10813056092478066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18915925210029244,0.0,0.0,0.0,0.0,0.10813056092478066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10813056092478066,0.18915925210029244,0.0,0.0,0.0,0.0,0.0,0.0,A
[26 12  0],0.9079593845004517,0.4190581774617469,0.0,0.21963684387939217,0.0,0.0,0.0,0.05333004437534841,0.0,0.26222660749953547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05333004437534841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26222660749953547,0.0,0.0,0.0,0.0,0.05333004437534841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05333004437534841,0.26222660749953547,0.0,0.0,0.0,0.0,0.0,0.0,A
[26 13  0],0.894427190999916,0.447213595499958,0.0,0.23606797749978972,0.0,5.782411586589357e-19,0.0,-8.945390724453736e-17,0.0,0.3333333333333334,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.0,-9.00321484031963e-17,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.3333333333333334,5.782411586589357e-19,0.0,0.0,0.0,-9.00321484031963e-17,0.0,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,5.782411586589357e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.945390724453736e-17,0.3333333333333334,0.0,5.782411586589357e-19,0.0,5.782411586589357e-19,0.0,0.0,A
[26 14  0],0.8804710999221753,0.4740998230350175,0.0,0.25211758003334295,0.0,0.0,0.0,0.04988335771536294,0.0,0.25019440380772845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04988335771536294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25019440380772845,0.04988335771536294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04988335771536294,0.0,0.0,0.0,0.0,0.25019440380772845,0.0,0.0,0.0,0.04988335771536294,0.0,0.0,A
[26 15  0],0.8661855860486005,0.4997224534895772,0.0,0.26777746930715124,0.0,-5.046468293750712e-18,-5.046468293750712e-18,0.09751569334376775,-5.046468293750712e-18,0.17080717776038712,-1.0092936587501423e-17,0.0,0.0,0.0,0.0,0.0,-5.046468293750712e-18,0.09751569334376775,0.0,0.0,0.0,0.0,0.0,-5.046468293750712e-18,-5.046468293750712e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1708071777603871,0.09751569334376775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.046468293750712e-18,-5.046468293750712e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09751569334376775,-5.046468293750712e-18,0.0,0.0,-1.0092936587501423e-17,0.17080717776038712,0.0,-5.046468293750712e-18,0.0,0.09751569334376775,0.0,-5.046468293750712e-18,A
[26 16  0],0.851658316704544,0.5240974256643347,0.0,0.2830421903092185,0.0,0.0,0.0,0.14281001265129895,0.0,0.09531664558116845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14281001265129895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09531664558116845,0.14281001265129895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14281001265129895,0.0,0.0,0.0,0.0,0.09531664558116845,0.0,0.0,0.0,0.14281001265129895,0.0,0.0,A
[26 17  0],0.8369696139735456,0.5472493629827029,0.0,0.297908772589302,0.0,0.0,0.0,0.18598448972615989,0.0,0.023359183789733548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18598448972615989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023359183789733548,0.18598448972615989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18598448972615989,0.0,0.0,0.0,0.0,0.023359183789733548,0.0,0.0,0.0,0.18598448972615989,0.0,0.0,A
[26 18  0],0.8221921916437785,0.5692099788303082,0.0,0.31237647787132183,0.0,-5.75782339670045e-18,-5.75782339670045e-18,0.18181818181818182,-5.75782339670045e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.04545454545454544,0.0,0.13636363636363635,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,-1.15156467934009e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.15156467934009e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,-1.15156467934009e-17,0.045454545454545456,0.0,0.0,0.0,-5.75782339670045e-18,0.18181818181818182,-5.75782339670045e-18,-5.75782339670045e-18,A
[26 19  0],0.807391122257898,0.59001658934231,0.0,0.3264465461162756,0.0,0.0,0.0,0.15555680070794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11110799823014997,0.0,0.04444880247779003,0.11110799823014997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15555680070794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15555680070794,0.0,0.0,0.0,0.11110799823014997,0.0,0.0,0.0,0.0,0.15555680070794,0.0,0.0,A
[26 20  0],0.7926239891046,0.6097107608496923,0.0,0.3401219466856725,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.043478260869565216,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,A
[26 21  0],0.7779411802037215,0.6283371070876212,0.0,0.35340713972080035,0.0,0.0,0.0,0.10638686884341539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638686884341539,0.1276459590480461,0.0,0.10638686884341539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638686884341539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10638686884341539,0.0,0.0,0.0,0.23403282789146151,0.0,0.0,0.0,0.0,0.10638686884341539,0.0,0.0,A
[26 22  0],0.7633862853691145,0.6459422414661738,0.0,0.3663078514478547,0.0,0.0,-4.270088556250602e-18,0.0833461991350417,0.0,0.0,0.0,0.0,0.0,0.0,-4.270088556250602e-18,0.0833461991350417,0.20828830302735413,-4.270088556250602e-18,0.0833461991350417,0.0,0.0,0.0,0.0,0.0,0.0,-4.270088556250602e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833461991350417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.270088556250602e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833461991350417,0.0,-4.270088556250602e-18,0.0,0.29163450216239584,-4.270088556250602e-18,0.0,0.0,0.0,0.0833461991350417,-4.270088556250602e-18,0.0,A
[26 23  0],0.7489965624903806,0.662573882203029,0.0,0.3788308658878071,0.0,0.0,-8.540177112501205e-18,0.06123613025026698,0.0,0.0,0.0,0.0,0.0,0.0,-8.540177112501205e-18,0.06123613025026698,0.2856735441240656,-8.540177112501205e-18,0.06123613025026698,0.0,0.0,0.0,0.0,0.0,0.0,-8.540177112501205e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06123613025026698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.540177112501205e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06123613025026698,0.0,-8.540177112501205e-18,0.0,0.34690967437433257,-8.540177112501205e-18,0.0,0.0,0.0,0.06123613025026698,-8.540177112501205e-18,0.0,A
[26 24  0],0.734803444627488,0.6782801027330658,0.0,0.3909838344128444,0.0,0.0,0.0,0.040002424408994326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040002424408994326,0.35999151456851985,0.0,0.040002424408994326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040002424408994326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040002424408994326,0.0,0.0,0.0,0.3999939389775142,0.0,0.0,0.0,0.0,0.040002424408994326,0.0,0.0,A
[26 25  0],0.7208330649018561,0.6931087162517846,0.0,0.4027751037497147,0.0,0.0,0.0,0.019662203767205205,0.0,0.0,0.0,0.0,7.401486830834377e-18,0.0,0.0,0.019662203767205205,0.43118228681478177,0.0,0.019662203767205205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019662203767205205,0.0,7.401486830834377e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019662203767205205,0.0,0.0,0.0,0.450844490581987,0.0,0.0,0.0,7.401486830834377e-18,0.019662203767205205,0.0,0.0,A
[26 26  0],0.7071067811865476,0.7071067811865476,0.0,0.4142135623730951,0.0,0.0,0.0,-9.546575000053009e-17,0.0,0.0,0.0,0.0,4.8572257327350596e-18,0.0,0.0,-9.546575000053009e-17,0.5000000000000003,0.0,-9.546575000053009e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.546575000053009e-17,0.0,4.8572257327350596e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.546575000053009e-17,0.0,0.0,0.0,0.5000000000000002,0.0,0.0,0.0,4.8572257327350596e-18,-9.546575000053009e-17,0.0,0.0,A
[27  0  0],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[27  1  0],0.9993148337667671,0.037011660509880265,0.0,0.018512172212592062,0.0,0.0,0.0,0.03488043837286192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03488043837286192,0.0,0.0,0.0,0.0,0.8255978081356904,0.0,0.03488043837286192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03488043837286192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03488043837286192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[27  2  0],0.9972677544567089,0.07387168551531177,0.0,0.03698637068088357,0.0,0.0,0.0,0.06895979703221858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06895979703221858,0.0,0.0,0.0,0.0,0.6552010148389071,0.0,0.06895979703221858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06895979703221858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06895979703221858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[27  3  0],0.9938837346736189,0.11043152607484655,0.0,0.05538513813741663,0.0,0.0,0.0,0.09989812586845236,0.0,0.0,0.0,0.0,-1.586032892321652e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09989812586845236,0.0,0.0,0.0,-1.586032892321652e-17,0.5005093706577384,0.0,0.09989812586845234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09989812586845236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.586032892321652e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09989812586845236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[27  4  0],0.9892034623538707,0.14654866108946232,0.0,0.07367203197809032,0.0,0.0,0.0,0.1289764899727901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1289764899727901,0.0,0.0,0.0,0.0,0.3551175501360494,0.0,0.1289764899727901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1289764899727901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1289764899727901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[27  5  0],0.9832820049844602,0.18208926018230742,0.0,0.09181208709839232,0.0,0.0,0.0,0.15624606062668953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15624606062668953,0.0,0.0,0.0,0.0,0.21876969686655237,0.0,0.15624606062668953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15624606062668953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15624606062668953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[27  6  0],0.9761870601839528,0.2169304578186562,0.0,0.10977222864644366,0.0,0.0,0.0,0.1815476003246928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1815476003246928,0.0,0.0,0.0,0.0,0.09226199837653598,0.0,0.1815476003246928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1815476003246928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1815476003246928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[27  7  0],0.9679968981658009,0.2509621587837262,0.0,0.12752162313752946,0.0,0.0,0.0,0.20585587058683397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17657651765266422,0.0,0.029279352934169733,0.0,0.0,0.0,0.0,0.17657651765266422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20585587058683397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20585587058683397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[27  8  0],0.9587981127083872,0.284088329691374,0.0,0.14503196008218083,0.0,0.0,0.0,0.2285308645283855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08587654188645798,0.0,0.1426543226419275,0.0,0.0,0.0,0.0,0.08587654188645798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2285308645283855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2285308645283855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[27  9  0],0.9486832980505139,0.31622776601683794,0.0,0.16227766016837933,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
[27 10  0],0.9377487607237036,0.34731435582359393,0.0,0.17923600977759377,0.0,0.0,0.0,0.18923689010909356,0.0,0.08101747985454191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18923689010909356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08101747985454191,0.0,0.0,0.0,0.0,0.18923689010909356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18923689010909356,0.08101747985454191,0.0,0.0,0.0,0.0,0.0,0.0,A
[27 11  0],0.9260923597695478,0.37729688731351946,0.0,0.19588722492968202,0.0,0.0,0.0,0.13162509147522697,0.0,0.15783321136636405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13162509147522697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15783321136636405,0.0,0.0,0.0,0.0,0.13162509147522697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13162509147522697,0.15783321136636405,0.0,0.0,0.0,0.0,0.0,0.0,A
[27 12  0],0.9138115486202572,0.4061384660534476,0.0,0.21221445044902618,0.0,0.0,0.0,0.07742068718536874,0.0,0.23010575041950837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07742068718536874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23010575041950837,0.0,0.0,0.0,0.0,0.07742068718536874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07742068718536874,0.23010575041950837,0.0,0.0,0.0,0.0,0.0,0.0,A
[27 13  0],0.9010016697590999,0.4338156187728999,0.0,0.22820370211872262,0.0,-2.64338815386942e-18,0.0,0.025524845986987968,0.0,0.29930020535068275,-2.64338815386942e-18,0.0,0.0,0.0,0.0,0.0,-2.64338815386942e-18,0.0,0.0,0.0,0.0,0.0,0.02552484598698797,-2.64338815386942e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.64338815386942e-18,0.29930020535068275,-2.64338815386942e-18,0.0,0.0,0.0,0.02552484598698797,0.0,0.0,0.0,0.0,-2.64338815386942e-18,0.0,0.0,0.0,-2.64338815386942e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025524845986987968,0.29930020535068275,0.0,-2.64338815386942e-18,0.0,-2.64338815386942e-18,0.0,0.0,A
[27 14  0],0.8877545314489292,0.46031716445500037,0.0,0.24384376082079276,0.0,0.0,0.0,0.024167712571563273,0.0,0.29305381238072786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024167712571563273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29305381238072786,0.024167712571563273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024167712571563273,0.0,0.0,0.0,0.0,0.29305381238072786,0.0,0.0,0.0,0.024167712571563273,0.0,0.0,A
