normal_miller_index,x_coordinate(mm),y_coordinate(mm),molecule,h,k,l,surface_chirality,halftime(s),stereographic_projection_x,stereographic_projection_y
110,2.49441,-1.66671,D-TA,0.615691324,0.783928448,-0.07987729,S,1549.2,0.8721922557809781,-0.08887080693207776
110,2.12132,-2.12132,D-TA,0.628452824,0.771250879,-0.101089712,S,1380.1,0.8547184504993918,-0.11203000781548512
110,1.66671,-2.49441,D-TA,0.64327036,0.756372841,-0.118757605,S,1349.1,0.8344424954427423,-0.13101527037643
110,1.14805,-2.77164,D-TA,0.660943449,0.738701501,-0.13218869,S,1459.2,0.8105999195231766,-0.14505472282216755
110,0.58527,-2.94236,D-TA,0.680071486,0.719659847,-0.139973133,S,1319.9,0.7851965621529527,-0.15271995969142632
110,5.51e-16,-3.0,D-TA,0.699860071,0.699860071,-0.142799732,A,1266.0,0.7591360713896368,-0.15489443109831738
110,-0.58527,-2.94236,D-TA,0.719659847,0.680071486,-0.139973133,R,1141.0,0.7334124677668707,-0.15095183816395208
110,-1.14805,-2.77164,D-TA,0.738701501,0.660943449,-0.13218869,R,1004.0,0.7088703079797614,-0.14177406181045482
110,-1.66671,-2.49441,D-TA,0.756372841,0.64327036,-0.118757605,R,935.4,0.6864362059341113,-0.1267266842545362
110,-2.12132,-2.12132,D-TA,0.771250879,0.628452824,-0.101089712,R,908.86,0.6678018849251607,-0.10741920099978998
110,-2.49441,-1.66671,D-TA,0.783928448,0.615691324,-0.07987729,R,975.51,0.651912511400542,-0.0845764796383088
110,-2.77164,-1.14805,D-TA,0.793149379,0.606525996,-0.055138727,R,1393.4,0.6405546414604819,-0.058232240228780555
110,-2.94236,-0.58527,D-TA,0.79883098,0.60089056,-0.028277203,R,1531.8,0.6336000456496682,-0.029816472922531742
110,-3.75,0.0,D-TA,0.822243092,0.569136448,0.0,A,1479.0,0.596249792171986,0.0
110,-3.70383,0.58663,D-TA,0.820230743,0.571333138,0.028283819,S,1361.3,0.5988819028021378,0.02964761925157448
110,-3.56646,1.15881,D-TA,0.815920453,0.575527945,0.055148869,S,1298.1,0.6039945273023474,0.05787662502281115
110,-3.34127,1.70246,D-TA,0.808162643,0.583319493,0.081311202,S,1271.0,0.6134832947104719,0.08551585314469975
110,-3.03381,2.20419,D-TA,0.797638783,0.593986328,0.104654734,S,1261.7,0.6265276354866892,0.110388202462984
110,-2.65165,2.65165,D-TA,0.784898731,0.606705505,0.125866643,S,1376.9,0.6422234259980621,0.13323516272748342
110,-2.20419,3.03381,D-TA,0.77000502,0.621519204,0.144243365,S,1455.0,0.6606665230367114,0.1533287496385474
110,-1.70246,3.34127,D-TA,0.753019965,0.638476083,0.159088725,S,1502.5,0.68197146001689,0.16992644352580313
110,-1.15881,3.56646,D-TA,0.734654193,0.656875597,0.169698755,S,1524.9,0.7053288868404177,0.18221628952118735
110,-0.58663,3.70383,D-TA,0.715577572,0.675980394,0.176066023,S,1398.8,0.729867318865978,0.1901014249688514
110,-2.3e-16,3.75,D-TA,0.695702463,0.695702463,0.178874719,A,1380.0,0.7555508756443817,0.194262573095264
110,0.58663,3.70383,D-TA,0.675980394,0.715577572,0.176066023,R,1417.2,0.781694850736374,0.19233400955268057
110,1.15881,3.56646,D-TA,0.656875597,0.734654193,0.169698755,R,1276.4,0.8071476909674075,0.18644412509096478
110,1.70246,3.34127,D-TA,0.638476083,0.753019965,0.159088725,R,1271.3,0.8319580639055418,0.1757657881490581
110,2.20419,3.03381,D-TA,0.621519204,0.77000502,0.144243365,R,1466.3,0.8551602511004553,0.16019530915912034
110,2.65165,2.65165,D-TA,0.606705505,0.784898731,0.125866643,R,1295.8,0.8757103525405447,0.14042922731470805
110,3.03381,2.20419,D-TA,0.593986328,0.797638783,0.104654734,R,1159.0,0.8934679205184531,0.11722806056108213
110,3.34127,1.70246,D-TA,0.583319493,0.808162643,0.081311202,R,1498.7,0.9083003677159398,0.09138630115575024
110,3.56646,1.15881,D-TA,0.575527945,0.815920453,0.055148869,R,1398.5,0.9192841292606958,0.06213532193239085
110,3.70383,0.58663,D-TA,0.571333138,0.820230743,0.028283819,R,1359.9,0.925373175463953,0.03190942015480843
110,3.75,4.59e-16,D-TA,0.569136448,0.822243092,0.0,A,1449.6,0.9282925737340673,0.0
110,3.70383,-0.58663,D-TA,0.571333138,0.820230743,-0.028283819,S,1473.1,0.925373175463953,-0.03190942015480843
110,3.56646,-1.15881,D-TA,0.575527945,0.815920453,-0.055148869,S,1407.5,0.9192841292606958,-0.06213532193239085
110,3.34127,-1.70246,D-TA,0.583319493,0.808162643,-0.081311202,S,1447.3,0.9083003677159398,-0.09138630115575024
110,3.03381,-2.20419,D-TA,0.593986328,0.797638783,-0.104654734,S,1466.6,0.8934679205184531,-0.11722806056108213
110,2.65165,-2.65165,D-TA,0.606705505,0.784898731,-0.125866643,S,1463.8,0.8757103525405447,-0.14042922731470805
110,2.20419,-3.03381,D-TA,0.621519204,0.77000502,-0.144243365,S,1450.2,0.8551602511004553,-0.16019530915912034
110,1.70246,-3.34127,D-TA,0.638476083,0.753019965,-0.159088725,S,1562.5,0.8319580639055418,-0.1757657881490581
110,1.15881,-3.56646,D-TA,0.656875597,0.734654193,-0.169698755,S,1616.2,0.8071476909674075,-0.18644412509096478
110,0.58663,-3.70383,D-TA,0.675980394,0.715577572,-0.176066023,S,1529.3,0.781694850736374,-0.19233400955268057
110,6.89e-16,-3.75,D-TA,0.695702463,0.695702463,-0.178874719,A,1342.7,0.7555508756443817,-0.194262573095264
110,-0.58663,-3.70383,D-TA,0.715577572,0.675980394,-0.176066023,R,1162.3,0.729867318865978,-0.1901014249688514
110,-1.15881,-3.56646,D-TA,0.734654193,0.656875597,-0.169698755,R,1118.0,0.7053288868404177,-0.18221628952118735
110,-1.70246,-3.34127,D-TA,0.753019965,0.638476083,-0.159088725,R,1132.4,0.68197146001689,-0.16992644352580313
110,-2.20419,-3.03381,D-TA,0.77000502,0.621519204,-0.144243365,R,1159.2,0.6606665230367114,-0.1533287496385474
110,-2.65165,-2.65165,D-TA,0.784898731,0.606705505,-0.125866643,R,1253.7,0.6422234259980621,-0.13323516272748342
110,-3.03381,-2.20419,D-TA,0.797638783,0.593986328,-0.104654734,R,1524.4,0.6265276354866892,-0.110388202462984
110,-3.34127,-1.70246,D-TA,0.808162643,0.583319493,-0.081311202,R,1683.8,0.6134832947104719,-0.08551585314469975
110,-3.56646,-1.15881,D-TA,0.815920453,0.575527945,-0.055148869,R,1648.1,0.6039945273023474,-0.05787662502281115
110,-3.70383,-0.58663,D-TA,0.820230743,0.571333138,-0.028283819,R,1604.2,0.5988819028021378,-0.02964761925157448
110,-4.5,0.0,D-TA,0.842027358,0.539434823,0.0,A,907.22,0.5620901029867739,0.0
110,-4.4615,0.58737,D-TA,0.840635224,0.540862865,0.028280411,S,1061.0,0.5637912063597951,0.029479278511829087
110,-4.34667,1.16469,D-TA,0.837038669,0.544357918,0.05514275,S,1031.7,0.5679896122396149,0.05753660993009754
110,-4.15746,1.72208,D-TA,0.830659023,0.550709259,0.082005487,S,991.98,0.5756170452645274,0.08571447701484644
110,-3.89711,2.25,D-TA,0.822149195,0.55917456,0.10674508,S,998.47,0.5858284189139021,0.1118332376266152
110,-3.57009,2.73943,D-TA,0.810906744,0.570533341,0.13008443,S,1140.1,0.5995811678653624,0.13670747852139983
110,-3.18198,3.18198,D-TA,0.797525536,0.584003629,0.151303604,S,1429.5,0.6160174423741069,0.15959773968812907
110,-2.73943,3.57009,D-TA,0.782677595,0.598850879,0.1696862,S,1504.0,0.6343037603983891,0.17973188071034482
110,-2.25,3.89711,D-TA,0.766288263,0.615009952,0.185916802,S,1620.9,0.6544347467382347,0.19783487216033296
110,-1.72208,4.15746,D-TA,0.74865653,0.632717275,0.197945069,S,1549.2,0.6766630047803179,0.21169345371672899
110,-1.16469,4.34667,D-TA,0.729559672,0.651796529,0.207132736,S,1445.9,0.7009051742599965,0.22273884557772763
110,-0.58737,4.4615,D-TA,0.710531126,0.670939342,0.212098843,S,1177.9,0.7254922301492344,0.22934422381828715
110,-2.76e-16,4.5,D-TA,0.690693634,0.690693634,0.21420693,A,1063.3,0.7512214712382359,0.23297861335728745
110,0.58737,4.4615,D-TA,0.670939342,0.710531126,0.212098843,R,1120.5,0.7773520769106298,0.23204539545589392
110,1.16469,4.34667,D-TA,0.651796529,0.729559672,0.207132736,R,1270.8,0.8027818456405474,0.22792158952921984
110,1.72208,4.15746,D-TA,0.632717275,0.74865653,0.197945069,R,1329.4,0.8285946424435332,0.2190807360907084
110,2.25,3.89711,D-TA,0.615009952,0.766288263,0.185916802,R,1465.9,0.8527457626465009,0.20689311420431936
110,2.73943,3.57009,D-TA,0.598850879,0.782677595,0.1696862,R,1546.3,0.875374557181443,0.18978310243415333
110,3.18198,3.18198,D-TA,0.584003629,0.797525536,0.151303604,R,1426.4,0.8961516512465694,0.17001458692371832
110,3.57009,2.73943,D-TA,0.570533341,0.810906744,0.13008443,R,1273.0,0.9150868824116565,0.1467968497978078
110,3.89711,2.25,D-TA,0.55917456,0.822149195,0.10674508,R,1265.7,0.9311470328141123,0.12089699182823507
110,4.15746,1.72208,D-TA,0.550709259,0.830659023,0.082005487,R,990.47,0.9433494373978626,0.09313066840061007
110,4.34667,1.16469,D-TA,0.544357918,0.837038669,0.05514275,R,848.29,0.9525472773356672,0.06275226978468466
110,4.4615,0.58737,D-TA,0.540862865,0.840635224,0.028280411,R,962.51,0.9577244773207696,0.032219494342044776
110,4.5,5.51e-16,D-TA,0.539434823,0.842027358,0.0,A,1028.3,0.9597553614600159,0.0
110,4.4615,-0.58737,D-TA,0.540862865,0.840635224,-0.028280411,S,1092.4,0.9577244773207696,-0.032219494342044776
110,4.34667,-1.16469,D-TA,0.544357918,0.837038669,-0.05514275,S,1025.7,0.9525472773356672,-0.06275226978468466
110,4.15746,-1.72208,D-TA,0.550709259,0.830659023,-0.082005487,S,1079.6,0.9433494373978626,-0.09313066840061007
110,3.89711,-2.25,D-TA,0.55917456,0.822149195,-0.10674508,S,1152.2,0.9311470328141123,-0.12089699182823507
110,3.57009,-2.73943,D-TA,0.570533341,0.810906744,-0.13008443,S,1321.0,0.9150868824116565,-0.1467968497978078
110,3.18198,-3.18198,D-TA,0.584003629,0.797525536,-0.151303604,S,1377.2,0.8961516512465694,-0.17001458692371832
110,2.73943,-3.57009,D-TA,0.598850879,0.782677595,-0.1696862,S,1446.1,0.875374557181443,-0.18978310243415333
110,2.25,-3.89711,D-TA,0.615009952,0.766288263,-0.185916802,S,1617.1,0.8527457626465009,-0.20689311420431936
110,1.72208,-4.15746,D-TA,0.632717275,0.74865653,-0.197945069,S,1583.2,0.8285946424435332,-0.2190807360907084
110,1.16469,-4.34667,D-TA,0.651796529,0.729559672,-0.207132736,S,1503.3,0.8027818456405474,-0.22792158952921984
110,0.58737,-4.4615,D-TA,0.670939342,0.710531126,-0.212098843,S,1384.4,0.7773520769106298,-0.23204539545589392
110,8.27e-16,-4.5,D-TA,0.690693634,0.690693634,-0.21420693,A,1317.7,0.7512214712382359,-0.23297861335728745
110,-0.58737,-4.4615,D-TA,0.710531126,0.670939342,-0.212098843,R,1382.1,0.7254922301492344,-0.22934422381828715
110,-1.16469,-4.34667,D-TA,0.729559672,0.651796529,-0.207132736,R,1198.0,0.7009051742599965,-0.22273884557772763
110,-1.72208,-4.15746,D-TA,0.74865653,0.632717275,-0.197945069,R,1238.7,0.6766630047803179,-0.21169345371672899
110,-2.25,-3.89711,D-TA,0.766288263,0.615009952,-0.185916802,R,1137.5,0.6544347467382347,-0.19783487216033296
110,-2.73943,-3.57009,D-TA,0.782677595,0.598850879,-0.1696862,R,1177.4,0.6343037603983891,-0.17973188071034482
110,-3.18198,-3.18198,D-TA,0.797525536,0.584003629,-0.151303604,R,1475.4,0.6160174423741069,-0.15959773968812907
110,-3.57009,-2.73943,D-TA,0.810906744,0.570533341,-0.13008443,R,1679.1,0.5995811678653624,-0.13670747852139983
110,-3.89711,-2.25,D-TA,0.822149195,0.55917456,-0.10674508,R,1612.0,0.5858284189139021,-0.1118332376266152
110,-4.15746,-1.72208,D-TA,0.830659023,0.550709259,-0.082005487,R,1339.4,0.5756170452645274,-0.08571447701484644
110,-4.34667,-1.16469,D-TA,0.837038669,0.544357918,-0.05514275,R,1220.2,0.5679896122396149,-0.05753660993009754
110,-4.4615,-0.58737,D-TA,0.840635224,0.540862865,-0.028280411,R,1082.0,0.5637912063597951,-0.029479278511829087
